,source,event_id,heat_id,division_id,athlete_id,score,modified_total,modifier,type,counting,total_wave,total_jump,total_points,heat_id_athlete_id
258,Live Heats,72452,1720248,168196,843557,5.0,5.0,,,True,0.0,0.0,10.33,1720248_843557
259,Live Heats,72452,1720248,168196,843557,4.63,4.63,,,,0.0,0.0,10.33,1720248_843557
260,Live Heats,72452,1720248,168196,843557,5.0,5.0,,,,0.0,0.0,10.33,1720248_843557
261,Live Heats,72452,1720248,168196,830753,3.37,3.37,,,,0.0,0.0,9.04,1720248_830753
262,Live Heats,72452,1720248,168196,830753,3.87,3.87,,,True,0.0,0.0,9.04,1720248_830753
263,Live Heats,72452,1720248,168196,830753,2.0,2.0,,,,0.0,0.0,9.04,1720248_830753
264,Live Heats,72452,1720248,168196,830753,3.7,3.7,,,,0.0,0.0,9.04,1720248_830753
265,Live Heats,72452,1720248,168196,830753,3.53,3.53,,,,0.0,0.0,9.04,1720248_830753
266,Live Heats,72452,1720248,168196,830753,3.83,3.83,,,,0.0,0.0,9.04,1720248_830753
267,Live Heats,72452,1720248,168196,830753,5.17,5.17,,,True,0.0,0.0,9.04,1720248_830753
268,Live Heats,72452,1720248,168196,830095,2.93,2.93,,,,0.0,0.0,7.8,1720248_830095
269,Live Heats,72452,1720248,168196,830095,3.27,3.27,,,,0.0,0.0,7.8,1720248_830095
270,Live Heats,72452,1720248,168196,830095,3.6,3.6,,,,0.0,0.0,7.8,1720248_830095
271,Live Heats,72452,1720248,168196,830095,3.9,3.9,,,True,0.0,0.0,7.8,1720248_830095
272,Live Heats,72452,1720248,168196,830095,3.9,3.9,,,True,0.0,0.0,7.8,1720248_830095
273,Live Heats,72452,1720249,168196,837486,4.93,4.93,,,,0.0,0.0,12.66,1720249_837486
274,Live Heats,72452,1720249,168196,837486,4.63,4.63,,,,0.0,0.0,12.66,1720249_837486
275,Live Heats,72452,1720249,168196,837486,5.17,5.17,,,,0.0,0.0,12.66,1720249_837486
276,Live Heats,72452,1720249,168196,837486,6.63,6.63,,,True,0.0,0.0,12.66,1720249_837486
277,Live Heats,72452,1720249,168196,837486,4.27,4.27,,,,0.0,0.0,12.66,1720249_837486
278,Live Heats,72452,1720249,168196,837486,3.83,3.83,,,,0.0,0.0,12.66,1720249_837486
279,Live Heats,72452,1720249,168196,837486,6.03,6.03,,,True,0.0,0.0,12.66,1720249_837486
280,Live Heats,72452,1720249,168196,837486,1.0,1.0,,,,0.0,0.0,12.66,1720249_837486
281,Live Heats,72452,1720249,168196,817916,5.07,5.07,,,True,0.0,0.0,10.3,1720249_817916
282,Live Heats,72452,1720249,168196,817916,1.57,1.57,,,,0.0,0.0,10.3,1720249_817916
283,Live Heats,72452,1720249,168196,817916,5.23,5.23,,,True,0.0,0.0,10.3,1720249_817916
284,Live Heats,72452,1720249,168196,817916,1.3,1.3,,,,0.0,0.0,10.3,1720249_817916
285,Live Heats,72452,1720249,168196,817916,4.57,4.57,,,,0.0,0.0,10.3,1720249_817916
286,Live Heats,72452,1720249,168196,817916,4.43,4.43,,,,0.0,0.0,10.3,1720249_817916
287,Live Heats,72452,1720249,168196,834611,2.27,2.27,,,True,0.0,0.0,5.27,1720249_834611
288,Live Heats,72452,1720249,168196,834611,3.0,3.0,,,True,0.0,0.0,5.27,1720249_834611
289,Live Heats,72452,1720250,168196,819666,3.8,3.8,,,,0.0,0.0,12.1,1720250_819666
290,Live Heats,72452,1720250,168196,819666,6.43,6.43,,,True,0.0,0.0,12.1,1720250_819666
291,Live Heats,72452,1720250,168196,819666,5.67,5.67,,,True,0.0,0.0,12.1,1720250_819666
292,Live Heats,72452,1720250,168196,822932,2.0,2.0,,,,0.0,0.0,10.67,1720250_822932
293,Live Heats,72452,1720250,168196,822932,4.5,4.5,,,True,0.0,0.0,10.67,1720250_822932
294,Live Heats,72452,1720250,168196,822932,6.17,6.17,,,True,0.0,0.0,10.67,1720250_822932
295,Live Heats,72452,1720250,168196,822932,3.8,3.8,,,,0.0,0.0,10.67,1720250_822932
296,Live Heats,72452,1720250,168196,527155,3.7,3.7,,,,0.0,0.0,9.44,1720250_527155
297,Live Heats,72452,1720250,168196,527155,5.67,5.67,,,True,0.0,0.0,9.44,1720250_527155
298,Live Heats,72452,1720250,168196,527155,2.33,2.33,,,,0.0,0.0,9.44,1720250_527155
299,Live Heats,72452,1720250,168196,527155,3.77,3.77,,,True,0.0,0.0,9.44,1720250_527155
300,Live Heats,72452,1720250,168196,842633,4.57,4.57,,,True,0.0,0.0,8.040000000000001,1720250_842633
301,Live Heats,72452,1720250,168196,842633,1.53,1.53,,,,0.0,0.0,8.040000000000001,1720250_842633
302,Live Heats,72452,1720250,168196,842633,3.17,3.17,,,,0.0,0.0,8.040000000000001,1720250_842633
303,Live Heats,72452,1720250,168196,842633,3.47,3.47,,,True,0.0,0.0,8.040000000000001,1720250_842633
304,Live Heats,72452,1720250,168196,842633,3.03,3.03,,,,0.0,0.0,8.040000000000001,1720250_842633
305,Live Heats,72452,1720251,168196,818279,5.47,5.47,,,,0.0,0.0,13.8,1720251_818279
306,Live Heats,72452,1720251,168196,818279,7.07,7.07,,,True,0.0,0.0,13.8,1720251_818279
307,Live Heats,72452,1720251,168196,818279,6.6,6.6,,,,0.0,0.0,13.8,1720251_818279
308,Live Heats,72452,1720251,168196,818279,6.73,6.73,,,True,0.0,0.0,13.8,1720251_818279
309,Live Heats,72452,1720251,168196,818279,4.53,4.53,,,,0.0,0.0,13.8,1720251_818279
310,Live Heats,72452,1720251,168196,818279,5.9,5.9,,,,0.0,0.0,13.8,1720251_818279
311,Live Heats,72452,1720251,168196,835109,3.83,3.83,,,,0.0,0.0,11.3,1720251_835109
312,Live Heats,72452,1720251,168196,835109,5.8,5.8,,,True,0.0,0.0,11.3,1720251_835109
313,Live Heats,72452,1720251,168196,835109,3.33,3.33,,,,0.0,0.0,11.3,1720251_835109
314,Live Heats,72452,1720251,168196,835109,4.6,4.6,,,,0.0,0.0,11.3,1720251_835109
315,Live Heats,72452,1720251,168196,835109,5.5,5.5,,,True,0.0,0.0,11.3,1720251_835109
316,Live Heats,72452,1720251,168196,1200826,4.73,4.73,,,,0.0,0.0,10.23,1720251_1200826
317,Live Heats,72452,1720251,168196,1200826,4.83,4.83,,,True,0.0,0.0,10.23,1720251_1200826
318,Live Heats,72452,1720251,168196,1200826,5.4,5.4,,,True,0.0,0.0,10.23,1720251_1200826
319,Live Heats,72452,1720251,168196,1200826,4.8,4.8,,,,0.0,0.0,10.23,1720251_1200826
320,Live Heats,72452,1720252,168196,845736,5.93,5.93,,,True,0.0,0.0,11.7,1720252_845736
321,Live Heats,72452,1720252,168196,845736,4.47,4.47,,,,0.0,0.0,11.7,1720252_845736
322,Live Heats,72452,1720252,168196,845736,0.83,0.83,,,,0.0,0.0,11.7,1720252_845736
323,Live Heats,72452,1720252,168196,845736,5.77,5.77,,,True,0.0,0.0,11.7,1720252_845736
324,Live Heats,72452,1720252,168196,845736,3.0,3.0,,,,0.0,0.0,11.7,1720252_845736
325,Live Heats,72452,1720252,168196,845736,1.0,1.0,,,,0.0,0.0,11.7,1720252_845736
326,Live Heats,72452,1720252,168196,818679,6.27,6.27,,,True,0.0,0.0,11.27,1720252_818679
327,Live Heats,72452,1720252,168196,818679,4.17,4.17,,,,0.0,0.0,11.27,1720252_818679
328,Live Heats,72452,1720252,168196,818679,4.03,4.03,,,,0.0,0.0,11.27,1720252_818679
329,Live Heats,72452,1720252,168196,818679,3.27,3.27,,,,0.0,0.0,11.27,1720252_818679
330,Live Heats,72452,1720252,168196,818679,5.0,5.0,,,True,0.0,0.0,11.27,1720252_818679
331,Live Heats,72452,1720252,168196,818679,1.07,1.07,,,,0.0,0.0,11.27,1720252_818679
332,Live Heats,72452,1720252,168196,843691,4.5,4.5,,,,0.0,0.0,9.93,1720252_843691
333,Live Heats,72452,1720252,168196,843691,4.53,4.53,,,True,0.0,0.0,9.93,1720252_843691
334,Live Heats,72452,1720252,168196,843691,4.17,4.17,,,,0.0,0.0,9.93,1720252_843691
335,Live Heats,72452,1720252,168196,843691,3.5,3.5,,,,0.0,0.0,9.93,1720252_843691
336,Live Heats,72452,1720252,168196,843691,5.4,5.4,,,True,0.0,0.0,9.93,1720252_843691
337,Live Heats,72452,1720252,168196,843691,2.2,2.2,,,,0.0,0.0,9.93,1720252_843691
338,Live Heats,72452,1720252,168196,1169635,1.33,1.33,,,,0.0,0.0,9.5,1720252_1169635
339,Live Heats,72452,1720252,168196,1169635,1.33,1.33,,,,0.0,0.0,9.5,1720252_1169635
340,Live Heats,72452,1720252,168196,1169635,3.07,3.07,,,,0.0,0.0,9.5,1720252_1169635
341,Live Heats,72452,1720252,168196,1169635,3.97,3.97,,,,0.0,0.0,9.5,1720252_1169635
342,Live Heats,72452,1720252,168196,1169635,4.53,4.53,,,True,0.0,0.0,9.5,1720252_1169635
343,Live Heats,72452,1720252,168196,1169635,4.97,4.97,,,True,0.0,0.0,9.5,1720252_1169635
344,Live Heats,72452,1720252,168196,1169635,3.0,3.0,,,,0.0,0.0,9.5,1720252_1169635
345,Live Heats,72452,1720252,168196,1169635,1.43,1.43,,,,0.0,0.0,9.5,1720252_1169635
346,Live Heats,72452,1720253,168196,817949,5.27,5.27,,,,0.0,0.0,11.53,1720253_817949
347,Live Heats,72452,1720253,168196,817949,2.37,2.37,,,,0.0,0.0,11.53,1720253_817949
348,Live Heats,72452,1720253,168196,817949,3.47,3.47,,,,0.0,0.0,11.53,1720253_817949
349,Live Heats,72452,1720253,168196,817949,4.37,4.37,,,,0.0,0.0,11.53,1720253_817949
350,Live Heats,72452,1720253,168196,817949,2.1,2.1,,,,0.0,0.0,11.53,1720253_817949
351,Live Heats,72452,1720253,168196,817949,5.93,5.93,,,True,0.0,0.0,11.53,1720253_817949
352,Live Heats,72452,1720253,168196,817949,2.67,2.67,,,,0.0,0.0,11.53,1720253_817949
353,Live Heats,72452,1720253,168196,817949,5.6,5.6,,,True,0.0,0.0,11.53,1720253_817949
354,Live Heats,72452,1720253,168196,817982,3.4,3.4,,,,0.0,0.0,9.3,1720253_817982
355,Live Heats,72452,1720253,168196,817982,2.33,2.33,,,,0.0,0.0,9.3,1720253_817982
356,Live Heats,72452,1720253,168196,817982,2.3,2.3,,,,0.0,0.0,9.3,1720253_817982
357,Live Heats,72452,1720253,168196,817982,2.33,2.33,,,,0.0,0.0,9.3,1720253_817982
358,Live Heats,72452,1720253,168196,817982,2.83,2.83,,,,0.0,0.0,9.3,1720253_817982
359,Live Heats,72452,1720253,168196,817982,3.47,3.47,,,,0.0,0.0,9.3,1720253_817982
360,Live Heats,72452,1720253,168196,817982,5.07,5.07,,,True,0.0,0.0,9.3,1720253_817982
361,Live Heats,72452,1720253,168196,817982,4.23,4.23,,,True,0.0,0.0,9.3,1720253_817982
362,Live Heats,72452,1720253,168196,1165941,4.2,4.2,,,True,0.0,0.0,8.33,1720253_1165941
363,Live Heats,72452,1720253,168196,1165941,4.03,4.03,,,,0.0,0.0,8.33,1720253_1165941
364,Live Heats,72452,1720253,168196,1165941,1.4,1.4,,,,0.0,0.0,8.33,1720253_1165941
365,Live Heats,72452,1720253,168196,1165941,4.13,4.13,,,True,0.0,0.0,8.33,1720253_1165941
366,Live Heats,72452,1720253,168196,1165941,3.57,3.57,,,,0.0,0.0,8.33,1720253_1165941
367,Live Heats,72452,1720253,168196,847319,3.73,3.73,,,True,0.0,0.0,7.46,1720253_847319
368,Live Heats,72452,1720253,168196,847319,1.4,1.4,,,,0.0,0.0,7.46,1720253_847319
369,Live Heats,72452,1720253,168196,847319,1.17,1.17,,,,0.0,0.0,7.46,1720253_847319
370,Live Heats,72452,1720253,168196,847319,1.5,1.5,,,,0.0,0.0,7.46,1720253_847319
371,Live Heats,72452,1720253,168196,847319,3.73,3.73,,,True,0.0,0.0,7.46,1720253_847319
372,Live Heats,72452,1720253,168196,847319,2.8,2.8,,,,0.0,0.0,7.46,1720253_847319
373,Live Heats,72452,1720253,168196,847319,2.87,2.87,,,,0.0,0.0,7.46,1720253_847319
374,Live Heats,72452,1720253,168196,847319,3.1,3.1,,,,0.0,0.0,7.46,1720253_847319
375,Live Heats,72452,1720254,168196,1334796,5.87,5.87,,,True,0.0,0.0,11.4,1720254_1334796
376,Live Heats,72452,1720254,168196,1334796,4.4,4.4,,,,0.0,0.0,11.4,1720254_1334796
377,Live Heats,72452,1720254,168196,1334796,1.83,1.83,,,,0.0,0.0,11.4,1720254_1334796
378,Live Heats,72452,1720254,168196,1334796,5.53,5.53,,,True,0.0,0.0,11.4,1720254_1334796
379,Live Heats,72452,1720254,168196,1334796,2.53,2.53,,,,0.0,0.0,11.4,1720254_1334796
380,Live Heats,72452,1720254,168196,1334796,2.67,2.67,,,,0.0,0.0,11.4,1720254_1334796
381,Live Heats,72452,1720254,168196,1334796,5.37,5.37,,,,0.0,0.0,11.4,1720254_1334796
382,Live Heats,72452,1720254,168196,1334796,3.67,3.67,,,,0.0,0.0,11.4,1720254_1334796
383,Live Heats,72452,1720254,168196,817916,5.57,5.57,,,True,0.0,0.0,10.57,1720254_817916
384,Live Heats,72452,1720254,168196,817916,4.57,4.57,,,,0.0,0.0,10.57,1720254_817916
385,Live Heats,72452,1720254,168196,817916,4.33,4.33,,,,0.0,0.0,10.57,1720254_817916
386,Live Heats,72452,1720254,168196,817916,5.0,5.0,,,True,0.0,0.0,10.57,1720254_817916
387,Live Heats,72452,1720254,168196,817916,4.63,4.63,,,,0.0,0.0,10.57,1720254_817916
388,Live Heats,72452,1720254,168196,837486,4.5,4.5,,,True,0.0,0.0,9.77,1720254_837486
389,Live Heats,72452,1720254,168196,837486,4.03,4.03,,,,0.0,0.0,9.77,1720254_837486
390,Live Heats,72452,1720254,168196,837486,1.67,1.67,,,,0.0,0.0,9.77,1720254_837486
391,Live Heats,72452,1720254,168196,837486,2.8,2.8,,,,0.0,0.0,9.77,1720254_837486
392,Live Heats,72452,1720254,168196,837486,3.0,3.0,,,,0.0,0.0,9.77,1720254_837486
393,Live Heats,72452,1720254,168196,837486,5.27,5.27,,,True,0.0,0.0,9.77,1720254_837486
394,Live Heats,72452,1720254,168196,843557,2.0,2.0,,,,0.0,0.0,9.6,1720254_843557
395,Live Heats,72452,1720254,168196,843557,4.6,4.6,,,True,0.0,0.0,9.6,1720254_843557
396,Live Heats,72452,1720254,168196,843557,3.87,3.87,,,,0.0,0.0,9.6,1720254_843557
397,Live Heats,72452,1720254,168196,843557,5.0,5.0,,,True,0.0,0.0,9.6,1720254_843557
398,Live Heats,72452,1720254,168196,843557,2.73,2.73,,,,0.0,0.0,9.6,1720254_843557
399,Live Heats,72452,1720254,168196,843557,3.47,3.47,,,,0.0,0.0,9.6,1720254_843557
400,Live Heats,72452,1720255,168196,818279,4.77,4.77,,,,0.0,0.0,11.36,1720255_818279
401,Live Heats,72452,1720255,168196,818279,5.43,5.43,,,True,0.0,0.0,11.36,1720255_818279
402,Live Heats,72452,1720255,168196,818279,5.93,5.93,,,True,0.0,0.0,11.36,1720255_818279
403,Live Heats,72452,1720255,168196,822932,5.27,5.27,,,True,0.0,0.0,10.54,1720255_822932
404,Live Heats,72452,1720255,168196,822932,2.0,2.0,,,,0.0,0.0,10.54,1720255_822932
405,Live Heats,72452,1720255,168196,822932,3.77,3.77,,,,0.0,0.0,10.54,1720255_822932
406,Live Heats,72452,1720255,168196,822932,5.27,5.27,,,True,0.0,0.0,10.54,1720255_822932
407,Live Heats,72452,1720255,168196,822932,4.33,4.33,,,,0.0,0.0,10.54,1720255_822932
408,Live Heats,72452,1720255,168196,819666,4.73,4.73,,,True,0.0,0.0,8.46,1720255_819666
409,Live Heats,72452,1720255,168196,819666,1.83,1.83,,,,0.0,0.0,8.46,1720255_819666
410,Live Heats,72452,1720255,168196,819666,3.73,3.73,,,True,0.0,0.0,8.46,1720255_819666
411,Live Heats,72452,1720255,168196,835109,4.0,4.0,,,True,0.0,0.0,7.77,1720255_835109
412,Live Heats,72452,1720255,168196,835109,3.77,3.77,,,True,0.0,0.0,7.77,1720255_835109
413,Live Heats,72452,1720255,168196,835109,3.0,3.0,,,,0.0,0.0,7.77,1720255_835109
414,Live Heats,72452,1720255,168196,835109,3.43,3.43,,,,0.0,0.0,7.77,1720255_835109
415,Live Heats,72452,1720256,168196,817949,5.87,5.87,,,,0.0,0.0,12.8,1720256_817949
416,Live Heats,72452,1720256,168196,817949,5.6,5.6,,,,0.0,0.0,12.8,1720256_817949
417,Live Heats,72452,1720256,168196,817949,6.67,6.67,,,True,0.0,0.0,12.8,1720256_817949
418,Live Heats,72452,1720256,168196,817949,6.13,6.13,,,True,0.0,0.0,12.8,1720256_817949
419,Live Heats,72452,1720256,168196,817949,6.0,6.0,,,,0.0,0.0,12.8,1720256_817949
420,Live Heats,72452,1720256,168196,845736,2.67,2.67,,,,0.0,0.0,11.36,1720256_845736
421,Live Heats,72452,1720256,168196,845736,5.13,5.13,,,True,0.0,0.0,11.36,1720256_845736
422,Live Heats,72452,1720256,168196,845736,4.23,4.23,,,,0.0,0.0,11.36,1720256_845736
423,Live Heats,72452,1720256,168196,845736,6.23,6.23,,,True,0.0,0.0,11.36,1720256_845736
424,Live Heats,72452,1720256,168196,818679,4.33,4.33,,,True,0.0,0.0,10.3,1720256_818679
425,Live Heats,72452,1720256,168196,818679,2.3,2.3,,,,0.0,0.0,10.3,1720256_818679
426,Live Heats,72452,1720256,168196,818679,5.97,5.97,,,True,0.0,0.0,10.3,1720256_818679
427,Live Heats,72452,1720256,168196,818679,3.33,3.33,,,,0.0,0.0,10.3,1720256_818679
428,Live Heats,72452,1720256,168196,817982,4.57,4.57,,,True,0.0,0.0,10.17,1720256_817982
429,Live Heats,72452,1720256,168196,817982,3.83,3.83,,,,0.0,0.0,10.17,1720256_817982
430,Live Heats,72452,1720256,168196,817982,5.6,5.6,,,True,0.0,0.0,10.17,1720256_817982
431,Live Heats,72452,1720256,168196,817982,4.07,4.07,,,,0.0,0.0,10.17,1720256_817982
432,Live Heats,72452,1720257,168196,818279,6.7,6.7,,,True,0.0,0.0,12.87,1720257_818279
433,Live Heats,72452,1720257,168196,818279,6.17,6.17,,,True,0.0,0.0,12.87,1720257_818279
434,Live Heats,72452,1720257,168196,817916,3.0,3.0,,,,0.0,0.0,11.47,1720257_817916
435,Live Heats,72452,1720257,168196,817916,5.27,5.27,,,True,0.0,0.0,11.47,1720257_817916
436,Live Heats,72452,1720257,168196,817916,4.93,4.93,,,,0.0,0.0,11.47,1720257_817916
437,Live Heats,72452,1720257,168196,817916,6.2,6.2,,,True,0.0,0.0,11.47,1720257_817916
438,Live Heats,72452,1720257,168196,1334796,5.8,5.8,,,True,0.0,0.0,11.2,1720257_1334796
439,Live Heats,72452,1720257,168196,1334796,4.6,4.6,,,,0.0,0.0,11.2,1720257_1334796
440,Live Heats,72452,1720257,168196,1334796,5.4,5.4,,,True,0.0,0.0,11.2,1720257_1334796
441,Live Heats,72452,1720257,168196,822932,5.53,5.53,,,True,0.0,0.0,10.86,1720257_822932
442,Live Heats,72452,1720257,168196,822932,4.17,4.17,,,,0.0,0.0,10.86,1720257_822932
443,Live Heats,72452,1720257,168196,822932,4.67,4.67,,,,0.0,0.0,10.86,1720257_822932
444,Live Heats,72452,1720257,168196,822932,1.83,1.83,,,,0.0,0.0,10.86,1720257_822932
445,Live Heats,72452,1720257,168196,822932,5.33,5.33,,,True,0.0,0.0,10.86,1720257_822932
446,Live Heats,72452,1720258,168196,817949,8.17,8.17,,,,0.0,0.0,17.17,1720258_817949
447,Live Heats,72452,1720258,168196,817949,3.0,3.0,,,,0.0,0.0,17.17,1720258_817949
448,Live Heats,72452,1720258,168196,817949,7.67,7.67,,,,0.0,0.0,17.17,1720258_817949
449,Live Heats,72452,1720258,168196,817949,8.27,8.27,,,True,0.0,0.0,17.17,1720258_817949
450,Live Heats,72452,1720258,168196,817949,8.9,8.9,,,True,0.0,0.0,17.17,1720258_817949
451,Live Heats,72452,1720258,168196,845736,7.33,7.33,,,True,0.0,0.0,13.9,1720258_845736
452,Live Heats,72452,1720258,168196,845736,6.57,6.57,,,True,0.0,0.0,13.9,1720258_845736
453,Live Heats,72452,1720258,168196,818279,6.87,6.87,,,True,0.0,0.0,13.67,1720258_818279
454,Live Heats,72452,1720258,168196,818279,6.07,6.07,,,,0.0,0.0,13.67,1720258_818279
455,Live Heats,72452,1720258,168196,818279,6.8,6.8,,,True,0.0,0.0,13.67,1720258_818279
456,Live Heats,72452,1720258,168196,817916,6.13,6.13,,,True,0.0,0.0,13.03,1720258_817916
457,Live Heats,72452,1720258,168196,817916,5.6,5.6,,,,0.0,0.0,13.03,1720258_817916
458,Live Heats,72452,1720258,168196,817916,6.9,6.9,,,True,0.0,0.0,13.03,1720258_817916
459,Live Heats,72452,1720273,168197,815310,6.47,6.47,,,True,0.0,0.0,12.94,1720273_815310
460,Live Heats,72452,1720273,168197,815310,4.67,4.67,,,,0.0,0.0,12.94,1720273_815310
461,Live Heats,72452,1720273,168197,815310,6.47,6.47,,,True,0.0,0.0,12.94,1720273_815310
462,Live Heats,72452,1720273,168197,529331,3.0,3.0,,,,0.0,0.0,9.24,1720273_529331
463,Live Heats,72452,1720273,168197,529331,4.57,4.57,,,True,0.0,0.0,9.24,1720273_529331
464,Live Heats,72452,1720273,168197,529331,4.67,4.67,,,True,0.0,0.0,9.24,1720273_529331
465,Live Heats,72452,1720273,168197,529331,2.8,2.8,,,,0.0,0.0,9.24,1720273_529331
466,Live Heats,72452,1720273,168197,529331,3.9,3.9,,,,0.0,0.0,9.24,1720273_529331
467,Live Heats,72452,1720273,168197,815441,3.83,3.83,,,,0.0,0.0,9.17,1720273_815441
468,Live Heats,72452,1720273,168197,815441,3.73,3.73,,,,0.0,0.0,9.17,1720273_815441
469,Live Heats,72452,1720273,168197,815441,3.1,3.1,,,,0.0,0.0,9.17,1720273_815441
470,Live Heats,72452,1720273,168197,815441,4.8,4.8,,,True,0.0,0.0,9.17,1720273_815441
471,Live Heats,72452,1720273,168197,815441,4.37,4.37,,,True,0.0,0.0,9.17,1720273_815441
472,Live Heats,72452,1720273,168197,1589294,4.33,4.33,,,True,0.0,0.0,6.800000000000001,1720273_1589294
473,Live Heats,72452,1720273,168197,1589294,2.47,2.47,,,True,0.0,0.0,6.800000000000001,1720273_1589294
474,Live Heats,72452,1720274,168197,820127,4.17,4.17,,,True,0.0,0.0,8.84,1720274_820127
475,Live Heats,72452,1720274,168197,820127,4.0,4.0,,,,0.0,0.0,8.84,1720274_820127
476,Live Heats,72452,1720274,168197,820127,1.0,1.0,,,,0.0,0.0,8.84,1720274_820127
477,Live Heats,72452,1720274,168197,820127,4.17,4.17,,,,0.0,0.0,8.84,1720274_820127
478,Live Heats,72452,1720274,168197,820127,4.67,4.67,,,True,0.0,0.0,8.84,1720274_820127
479,Live Heats,72452,1720274,168197,820028,5.0,5.0,,,True,0.0,0.0,8.43,1720274_820028
480,Live Heats,72452,1720274,168197,820028,3.43,3.43,,,True,0.0,0.0,8.43,1720274_820028
481,Live Heats,72452,1720274,168197,820028,2.67,2.67,,,,0.0,0.0,8.43,1720274_820028
482,Live Heats,72452,1720274,168197,820787,1.83,1.83,,,,0.0,0.0,5.44,1720274_820787
483,Live Heats,72452,1720274,168197,820787,2.67,2.67,,,True,0.0,0.0,5.44,1720274_820787
484,Live Heats,72452,1720274,168197,820787,2.17,2.17,,,,0.0,0.0,5.44,1720274_820787
485,Live Heats,72452,1720274,168197,820787,2.77,2.77,,,True,0.0,0.0,5.44,1720274_820787
486,Live Heats,72452,1720275,168197,815310,6.87,6.87,,,True,0.0,0.0,15.07,1720275_815310
487,Live Heats,72452,1720275,168197,815310,8.2,8.2,,,True,0.0,0.0,15.07,1720275_815310
488,Live Heats,72452,1720275,168197,820127,8.23,8.23,,,True,0.0,0.0,13.4,1720275_820127
489,Live Heats,72452,1720275,168197,820127,4.67,4.67,,,,0.0,0.0,13.4,1720275_820127
490,Live Heats,72452,1720275,168197,820127,5.17,5.17,,,True,0.0,0.0,13.4,1720275_820127
491,Live Heats,72452,1720275,168197,820028,6.8,6.8,,,True,0.0,0.0,11.9,1720275_820028
492,Live Heats,72452,1720275,168197,820028,4.23,4.23,,,,0.0,0.0,11.9,1720275_820028
493,Live Heats,72452,1720275,168197,820028,5.1,5.1,,,True,0.0,0.0,11.9,1720275_820028
494,Live Heats,72452,1720275,168197,529331,4.73,4.73,,,True,0.0,0.0,9.63,1720275_529331
495,Live Heats,72452,1720275,168197,529331,4.7,4.7,,,,0.0,0.0,9.63,1720275_529331
496,Live Heats,72452,1720275,168197,529331,4.9,4.9,,,True,0.0,0.0,9.63,1720275_529331
497,Live Heats,147528,1875618,290163,1169635,1.0,1.0,,,True,0.0,0.0,1.0,1875618_1169635
498,Live Heats,147528,1875618,290163,1576025,2.0,2.0,,,True,0.0,0.0,2.0,1875618_1576025
499,Live Heats,147528,1875618,290163,1396558,3.0,3.0,,,True,0.0,0.0,3.0,1875618_1396558
500,Live Heats,147528,1875618,290163,923883,4.0,4.0,,,True,0.0,0.0,4.0,1875618_923883
501,Live Heats,147528,1875618,290163,923485,5.0,5.0,,,True,0.0,0.0,5.0,1875618_923485
502,Live Heats,147528,1875618,290163,923882,6.0,6.0,,,True,0.0,0.0,6.0,1875618_923882
503,Live Heats,147528,1875618,290163,1198581,7.0,7.0,,,True,0.0,0.0,7.0,1875618_1198581
504,Live Heats,147528,1875618,290163,1065219,7.0,7.0,,,True,0.0,0.0,7.0,1875618_1065219
505,Live Heats,147528,1875618,290163,30676,9.0,9.0,,,True,0.0,0.0,9.0,1875618_30676
506,Live Heats,147528,1875618,290163,776006,9.0,9.0,,,True,0.0,0.0,9.0,1875618_776006
507,Live Heats,147528,1875618,290163,1576322,9.0,9.0,,,True,0.0,0.0,9.0,1875618_1576322
508,Live Heats,147528,1877806,290164,815441,1.0,1.0,,,True,0.0,0.0,1.0,1877806_815441
509,Live Heats,147528,1877806,290164,1069735,2.0,2.0,,,True,0.0,0.0,2.0,1877806_1069735
510,Live Heats,147528,1877806,290164,1069737,3.0,3.0,,,True,0.0,0.0,3.0,1877806_1069737
511,Live Heats,147528,1877806,290164,1069739,4.0,4.0,,,True,0.0,0.0,4.0,1877806_1069739
512,Live Heats,147528,1877806,290164,1069736,5.0,5.0,,,True,0.0,0.0,5.0,1877806_1069736
513,Live Heats,147528,1877806,290164,1069738,5.0,5.0,,,True,0.0,0.0,5.0,1877806_1069738
514,Live Heats,147528,1875651,290165,937046,1.0,1.0,,,True,0.0,0.0,1.0,1875651_937046
515,Live Heats,147528,1875651,290165,1398810,2.0,2.0,,,True,0.0,0.0,2.0,1875651_1398810
516,Live Heats,147528,1875651,290165,1166082,3.0,3.0,,,True,0.0,0.0,3.0,1875651_1166082
517,Live Heats,147528,1875651,290165,937050,4.0,4.0,,,True,0.0,0.0,4.0,1875651_937050
