,source,event_id,eventDivisionId,sex,round_name,round_order,heat_id,heat_order,total_winners_progressing,winners_progressing_to_round_order,total_losers_progressing,losers_progressing_to_round_order,Total_Round_Heats,Max_Heats,actual_heat_order,y_pos
2799,PWA,332,721,Men,Round 5,4,1487_30a,30 a,1.0,,,,2,8,1,4.0
2800,PWA,332,721,Men,Round 5,4,1487_30b,30 b,1.0,,,,2,8,2,5.0
2801,PWA,332,721,Men,Round 6,5,1487_31a,31,1.0,,,,6,8,1,2.0
2802,PWA,332,721,Men,Round 6,5,1487_32a,32,1.0,,,,6,8,2,3.0
2803,PWA,332,721,Men,Round 6,5,1487_33a,33,1.0,,,,6,8,3,4.0
2804,PWA,332,721,Men,Round 6,5,1487_34a,34,1.0,,,,6,8,4,5.0
2805,PWA,332,721,Men,Round 6,5,1487_35a,35,1.0,,,,6,8,5,6.0
2806,PWA,332,721,Men,Round 6,5,1487_36a,36,1.0,,,,6,8,6,7.0
2807,PWA,332,722,Women,Round 1,0,1485_10a,10 a,1.0,,,,4,6,1,2.0
2808,PWA,332,722,Women,Round 1,0,1485_10b,10 b,1.0,,,,4,6,2,3.0
2809,PWA,332,722,Women,Round 1,0,1485_11a,11 a,1.0,,,,4,6,3,4.0
2810,PWA,332,722,Women,Round 1,0,1485_11b,11 b,1.0,,,,4,6,4,5.0
2811,PWA,332,722,Women,Round 2,1,1485_12a,12 a,1.0,,,,4,6,1,2.0
2812,PWA,332,722,Women,Round 2,1,1485_12b,12 b,1.0,,,,4,6,2,3.0
2813,PWA,332,722,Women,Round 2,1,1485_13a,13 a,1.0,,,,4,6,3,4.0
2814,PWA,332,722,Women,Round 2,1,1485_13b,13 b,1.0,,,,4,6,4,5.0
2815,PWA,332,722,Women,Round 3,2,1485_14a,14 a,1.0,,,,2,6,1,3.0
2816,PWA,332,722,Women,Round 3,2,1485_14b,14 b,1.0,,,,2,6,2,4.0
2817,PWA,332,722,Women,Round 4,3,1485_15a,15,1.0,,,,6,6,1,1.0
2818,PWA,332,722,Women,Round 4,3,1485_16a,16,1.0,,,,6,6,2,2.0
2819,PWA,332,722,Women,Round 4,3,1485_17a,17,1.0,,,,6,6,3,3.0
2820,PWA,332,722,Women,Round 4,3,1485_18a,18,1.0,,,,6,6,4,4.0
2821,PWA,332,722,Women,Round 4,3,1485_19a,19,1.0,,,,6,6,5,5.0
2822,PWA,332,722,Women,Round 4,3,1485_20a,20,1.0,,,,6,6,6,6.0
2823,PWA,338,755,Men,Round 1,0,1551_1a,1 a,1.0,,,,16,16,1,1.0
2824,PWA,338,755,Men,Round 1,0,1551_1b,1 b,1.0,,,,16,16,2,2.0
2825,PWA,338,755,Men,Round 2,1,1551_10a,10 a,1.0,,,,16,16,1,1.0
2826,PWA,338,755,Men,Round 2,1,1551_10b,10 b,1.0,,,,16,16,2,2.0
2827,PWA,338,755,Men,Round 2,1,1551_11a,11 a,1.0,,,,16,16,3,3.0
2828,PWA,338,755,Men,Round 2,1,1551_11b,11 b,1.0,,,,16,16,4,4.0
2829,PWA,338,755,Men,Round 2,1,1551_12a,12 a,1.0,,,,16,16,5,5.0
2830,PWA,338,755,Men,Round 2,1,1551_12b,12 b,1.0,,,,16,16,6,6.0
2831,PWA,338,755,Men,Round 2,1,1551_13a,13 a,1.0,,,,16,16,7,7.0
2832,PWA,338,755,Men,Round 2,1,1551_13b,13 b,1.0,,,,16,16,8,8.0
2833,PWA,338,755,Men,Round 2,1,1551_14a,14 a,1.0,,,,16,16,9,9.0
2834,PWA,338,755,Men,Round 2,1,1551_14b,14 b,1.0,,,,16,16,10,10.0
2835,PWA,338,755,Men,Round 2,1,1551_15a,15 a,1.0,,,,16,16,11,11.0
2836,PWA,338,755,Men,Round 2,1,1551_15b,15 b,1.0,,,,16,16,12,12.0
2837,PWA,338,755,Men,Round 2,1,1551_16a,16 a,1.0,,,,16,16,13,13.0
2838,PWA,338,755,Men,Round 2,1,1551_16b,16 b,1.0,,,,16,16,14,14.0
2839,PWA,338,755,Men,Round 3,2,1551_17a,17 a,1.0,,,,8,16,1,5.0
2840,PWA,338,755,Men,Round 3,2,1551_17b,17 b,1.0,,,,8,16,2,6.0
2841,PWA,338,755,Men,Round 3,2,1551_18a,18 a,1.0,,,,8,16,3,7.0
2842,PWA,338,755,Men,Round 3,2,1551_18b,18 b,1.0,,,,8,16,4,8.0
2843,PWA,338,755,Men,Round 3,2,1551_19a,19 a,1.0,,,,8,16,5,9.0
2844,PWA,338,755,Men,Round 3,2,1551_19b,19 b,1.0,,,,8,16,6,10.0
2845,PWA,338,755,Men,Round 1,0,1551_2a,2 a,1.0,,,,16,16,3,3.0
2846,PWA,338,755,Men,Round 1,0,1551_2b,2 b,1.0,,,,16,16,4,4.0
2847,PWA,338,755,Men,Round 3,2,1551_20a,20 a,1.0,,,,8,16,7,11.0
2848,PWA,338,755,Men,Round 3,2,1551_20b,20 b,1.0,,,,8,16,8,12.0
2849,PWA,338,755,Men,Round 4,3,1551_21a,21 a,1.0,,,,4,16,1,7.0
2850,PWA,338,755,Men,Round 4,3,1551_21b,21 b,1.0,,,,4,16,2,8.0
2851,PWA,338,755,Men,Round 4,3,1551_22a,22 a,1.0,,,,4,16,3,9.0
2852,PWA,338,755,Men,Round 4,3,1551_22b,22 b,1.0,,,,4,16,4,10.0
2853,PWA,338,755,Men,Round 5,4,1551_23a,23 a,1.0,,,,2,16,1,8.0
2854,PWA,338,755,Men,Round 5,4,1551_23b,23 b,1.0,,,,2,16,2,9.0
2855,PWA,338,755,Men,Round 6,5,1551_24a,24,1.0,,,,2,16,1,8.0
2856,PWA,338,755,Men,Round 6,5,1551_25a,25,1.0,,,,2,16,2,9.0
2857,PWA,338,755,Men,Round 1,0,1551_3a,3 a,1.0,,,,16,16,5,5.0
2858,PWA,338,755,Men,Round 1,0,1551_3b,3 b,1.0,,,,16,16,6,6.0
2859,PWA,338,755,Men,Round 1,0,1551_4a,4 a,1.0,,,,16,16,7,7.0
2860,PWA,338,755,Men,Round 1,0,1551_4b,4 b,1.0,,,,16,16,8,8.0
2861,PWA,338,755,Men,Round 1,0,1551_5a,5 a,1.0,,,,16,16,9,9.0
2862,PWA,338,755,Men,Round 1,0,1551_5b,5 b,1.0,,,,16,16,10,10.0
2863,PWA,338,755,Men,Round 1,0,1551_6a,6 a,1.0,,,,16,16,11,11.0
2864,PWA,338,755,Men,Round 1,0,1551_6b,6 b,1.0,,,,16,16,12,12.0
2865,PWA,338,755,Men,Round 1,0,1551_7a,7 a,1.0,,,,16,16,13,13.0
2866,PWA,338,755,Men,Round 1,0,1551_7b,7 b,1.0,,,,16,16,14,14.0
2867,PWA,338,755,Men,Round 1,0,1551_8a,8 a,1.0,,,,16,16,15,15.0
2868,PWA,338,755,Men,Round 1,0,1551_8b,8 b,1.0,,,,16,16,16,16.0
2869,PWA,338,755,Men,Round 2,1,1551_9a,9 a,1.0,,,,16,16,15,15.0
2870,PWA,338,755,Men,Round 2,1,1551_9b,9 b,1.0,,,,16,16,16,16.0
2871,PWA,338,758,Women,Round 1,0,1554_1a,1 a,1.0,,,,16,16,1,1.0
2872,PWA,338,758,Women,Round 1,0,1554_1b,1 b,1.0,,,,16,16,2,2.0
2873,PWA,338,758,Women,Round 2,1,1554_10a,10 a,1.0,,,,8,16,1,5.0
2874,PWA,338,758,Women,Round 2,1,1554_10b,10 b,1.0,,,,8,16,2,6.0
2875,PWA,338,758,Women,Round 2,1,1554_11a,11 a,1.0,,,,8,16,3,7.0
2876,PWA,338,758,Women,Round 2,1,1554_11b,11 b,1.0,,,,8,16,4,8.0
2877,PWA,338,758,Women,Round 2,1,1554_12a,12 a,1.0,,,,8,16,5,9.0
2878,PWA,338,758,Women,Round 2,1,1554_12b,12 b,1.0,,,,8,16,6,10.0
2879,PWA,338,758,Women,Round 3,2,1554_13a,13 a,1.0,,,,4,16,1,7.0
2880,PWA,338,758,Women,Round 3,2,1554_13b,13 b,1.0,,,,4,16,2,8.0
2881,PWA,338,758,Women,Round 3,2,1554_14a,14 a,1.0,,,,4,16,3,9.0
2882,PWA,338,758,Women,Round 3,2,1554_14b,14 b,1.0,,,,4,16,4,10.0
2883,PWA,338,758,Women,Round 4,3,1554_15a,15 a,1.0,,,,2,16,1,8.0
2884,PWA,338,758,Women,Round 4,3,1554_15b,15 b,1.0,,,,2,16,2,9.0
2885,PWA,338,758,Women,Round 5,4,1554_16a,16,1.0,,,,2,16,1,8.0
2886,PWA,338,758,Women,Round 5,4,1554_17a,17,1.0,,,,2,16,2,9.0
2887,PWA,338,758,Women,Round 1,0,1554_2a,2 a,1.0,,,,16,16,3,3.0
2888,PWA,338,758,Women,Round 1,0,1554_2b,2 b,1.0,,,,16,16,4,4.0
2889,PWA,338,758,Women,Round 1,0,1554_3a,3 a,1.0,,,,16,16,5,5.0
2890,PWA,338,758,Women,Round 1,0,1554_3b,3 b,1.0,,,,16,16,6,6.0
2891,PWA,338,758,Women,Round 1,0,1554_4a,4 a,1.0,,,,16,16,7,7.0
2892,PWA,338,758,Women,Round 1,0,1554_4b,4 b,1.0,,,,16,16,8,8.0
2893,PWA,338,758,Women,Round 1,0,1554_5a,5 a,1.0,,,,16,16,9,9.0
2894,PWA,338,758,Women,Round 1,0,1554_5b,5 b,1.0,,,,16,16,10,10.0
2895,PWA,338,758,Women,Round 1,0,1554_6a,6 a,1.0,,,,16,16,11,11.0
2896,PWA,338,758,Women,Round 1,0,1554_6b,6 b,1.0,,,,16,16,12,12.0
2897,PWA,338,758,Women,Round 1,0,1554_7a,7 a,1.0,,,,16,16,13,13.0
2898,PWA,338,758,Women,Round 1,0,1554_7b,7 b,1.0,,,,16,16,14,14.0
2899,PWA,338,758,Women,Round 1,0,1554_8a,8 a,1.0,,,,16,16,15,15.0
2900,PWA,338,758,Women,Round 1,0,1554_8b,8 b,1.0,,,,16,16,16,16.0
2901,PWA,338,758,Women,Round 2,1,1554_9a,9 a,1.0,,,,8,16,7,11.0
2902,PWA,338,758,Women,Round 2,1,1554_9b,9 b,1.0,,,,8,16,8,12.0
2903,PWA,338,759,Men,Round 1,0,1551_26a,26 a,1.0,,,,16,16,1,1.0
2904,PWA,338,759,Men,Round 1,0,1551_26b,26 b,1.0,,,,16,16,2,2.0
2905,PWA,338,759,Men,Round 1,0,1551_27a,27 a,1.0,,,,16,16,3,3.0
2906,PWA,338,759,Men,Round 1,0,1551_27b,27 b,1.0,,,,16,16,4,4.0
2907,PWA,338,759,Men,Round 1,0,1551_28a,28 a,1.0,,,,16,16,5,5.0
2908,PWA,338,759,Men,Round 1,0,1551_28b,28 b,1.0,,,,16,16,6,6.0
2909,PWA,338,759,Men,Round 1,0,1551_29a,29 a,1.0,,,,16,16,7,7.0
2910,PWA,338,759,Men,Round 1,0,1551_29b,29 b,1.0,,,,16,16,8,8.0
2911,PWA,338,759,Men,Round 1,0,1551_30a,30 a,1.0,,,,16,16,9,9.0
2912,PWA,338,759,Men,Round 1,0,1551_30b,30 b,1.0,,,,16,16,10,10.0
2913,PWA,338,759,Men,Round 1,0,1551_31a,31 a,1.0,,,,16,16,11,11.0
2914,PWA,338,759,Men,Round 1,0,1551_31b,31 b,1.0,,,,16,16,12,12.0
2915,PWA,338,759,Men,Round 1,0,1551_32a,32 a,1.0,,,,16,16,13,13.0
2916,PWA,338,759,Men,Round 1,0,1551_32b,32 b,1.0,,,,16,16,14,14.0
2917,PWA,338,759,Men,Round 1,0,1551_33a,33 a,1.0,,,,16,16,15,15.0
2918,PWA,338,759,Men,Round 1,0,1551_33b,33 b,1.0,,,,16,16,16,16.0
2919,PWA,338,759,Men,Round 2,1,1551_34a,34 a,1.0,,,,8,16,1,5.0
2920,PWA,338,759,Men,Round 2,1,1551_34b,34 b,1.0,,,,8,16,2,6.0
2921,PWA,338,759,Men,Round 2,1,1551_35a,35 a,1.0,,,,8,16,3,7.0
2922,PWA,338,759,Men,Round 2,1,1551_35b,35 b,1.0,,,,8,16,4,8.0
2923,PWA,338,759,Men,Round 2,1,1551_36a,36 a,1.0,,,,8,16,5,9.0
2924,PWA,338,759,Men,Round 2,1,1551_36b,36 b,1.0,,,,8,16,6,10.0
2925,PWA,338,759,Men,Round 2,1,1551_37a,37 a,1.0,,,,8,16,7,11.0
2926,PWA,338,759,Men,Round 2,1,1551_37b,37 b,1.0,,,,8,16,8,12.0
2927,PWA,338,759,Men,Round 3,2,1551_38a,38 a,1.0,,,,8,16,1,5.0
2928,PWA,338,759,Men,Round 3,2,1551_38b,38 b,1.0,,,,8,16,2,6.0
2929,PWA,338,759,Men,Round 3,2,1551_39a,39 a,1.0,,,,8,16,3,7.0
2930,PWA,338,759,Men,Round 3,2,1551_39b,39 b,1.0,,,,8,16,4,8.0
2931,PWA,338,759,Men,Round 3,2,1551_40a,40 a,1.0,,,,8,16,5,9.0
2932,PWA,338,759,Men,Round 3,2,1551_40b,40 b,1.0,,,,8,16,6,10.0
2933,PWA,338,759,Men,Round 3,2,1551_41a,41 a,1.0,,,,8,16,7,11.0
2934,PWA,338,759,Men,Round 3,2,1551_41b,41 b,1.0,,,,8,16,8,12.0
2935,PWA,338,759,Men,Round 4,3,1551_42a,42 a,1.0,,,,4,16,1,7.0
2936,PWA,338,759,Men,Round 4,3,1551_42b,42 b,1.0,,,,4,16,2,8.0
2937,PWA,338,759,Men,Round 4,3,1551_43a,43 a,1.0,,,,4,16,3,9.0
2938,PWA,338,759,Men,Round 4,3,1551_43b,43 b,1.0,,,,4,16,4,10.0
2939,PWA,338,759,Men,Round 5,4,1551_44a,44 a,1.0,,,,4,16,1,7.0
2940,PWA,338,759,Men,Round 5,4,1551_44b,44 b,1.0,,,,4,16,2,8.0
2941,PWA,338,759,Men,Round 5,4,1551_45a,45 a,1.0,,,,4,16,3,9.0
2942,PWA,338,759,Men,Round 5,4,1551_45b,45 b,1.0,,,,4,16,4,10.0
2943,PWA,338,759,Men,Round 6,5,1551_46a,46 a,1.0,,,,2,16,1,8.0
2944,PWA,338,759,Men,Round 6,5,1551_46b,46 b,1.0,,,,2,16,2,9.0
2945,PWA,338,759,Men,Round 7,6,1551_47a,47,1.0,,,,6,16,1,6.0
2946,PWA,338,759,Men,Round 7,6,1551_48a,48,1.0,,,,6,16,2,7.0
2947,PWA,338,759,Men,Round 7,6,1551_49a,49,1.0,,,,6,16,3,8.0
2948,PWA,338,759,Men,Round 7,6,1551_50a,50,1.0,,,,6,16,4,9.0
2949,PWA,338,759,Men,Round 7,6,1551_51a,51,1.0,,,,6,16,5,10.0
2950,PWA,338,759,Men,Round 7,6,1551_52a,52,1.0,,,,6,16,6,11.0
2951,PWA,338,762,Women,Round 1,0,1554_18a,18 a,1.0,,,,8,8,1,1.0
2952,PWA,338,762,Women,Round 1,0,1554_18b,18 b,1.0,,,,8,8,2,2.0
2953,PWA,338,762,Women,Round 1,0,1554_19a,19 a,1.0,,,,8,8,3,3.0
2954,PWA,338,762,Women,Round 1,0,1554_19b,19 b,1.0,,,,8,8,4,4.0
2955,PWA,338,762,Women,Round 1,0,1554_20a,20 a,1.0,,,,8,8,5,5.0
2956,PWA,338,762,Women,Round 1,0,1554_20b,20 b,1.0,,,,8,8,6,6.0
2957,PWA,338,762,Women,Round 1,0,1554_21a,21 a,1.0,,,,8,8,7,7.0
2958,PWA,338,762,Women,Round 1,0,1554_21b,21 b,1.0,,,,8,8,8,8.0
2959,PWA,338,762,Women,Round 2,1,1554_22a,22 a,1.0,,,,8,8,1,1.0
2960,PWA,338,762,Women,Round 2,1,1554_22b,22 b,1.0,,,,8,8,2,2.0
2961,PWA,338,762,Women,Round 2,1,1554_23a,23 a,1.0,,,,8,8,3,3.0
2962,PWA,338,762,Women,Round 2,1,1554_23b,23 b,1.0,,,,8,8,4,4.0
2963,PWA,338,762,Women,Round 2,1,1554_24a,24 a,1.0,,,,8,8,5,5.0
2964,PWA,338,762,Women,Round 2,1,1554_24b,24 b,1.0,,,,8,8,6,6.0
2965,PWA,338,762,Women,Round 2,1,1554_25a,25 a,1.0,,,,8,8,7,7.0
2966,PWA,338,762,Women,Round 2,1,1554_25b,25 b,1.0,,,,8,8,8,8.0
2967,PWA,338,762,Women,Round 3,2,1554_26a,26 a,1.0,,,,4,8,1,3.0
2968,PWA,338,762,Women,Round 3,2,1554_26b,26 b,1.0,,,,4,8,2,4.0
2969,PWA,338,762,Women,Round 3,2,1554_27a,27 a,1.0,,,,4,8,3,5.0
2970,PWA,338,762,Women,Round 3,2,1554_27b,27 b,1.0,,,,4,8,4,6.0
2971,PWA,338,762,Women,Round 4,3,1554_28a,28 a,1.0,,,,4,8,1,3.0
2972,PWA,338,762,Women,Round 4,3,1554_28b,28 b,1.0,,,,4,8,2,4.0
2973,PWA,338,762,Women,Round 4,3,1554_29a,29 a,1.0,,,,4,8,3,5.0
2974,PWA,338,762,Women,Round 4,3,1554_29b,29 b,1.0,,,,4,8,4,6.0
2975,PWA,338,762,Women,Round 5,4,1554_30a,30 a,1.0,,,,2,8,1,4.0
2976,PWA,338,762,Women,Round 5,4,1554_30b,30 b,1.0,,,,2,8,2,5.0
2977,PWA,338,762,Women,Round 6,5,1554_31a,31,1.0,,,,6,8,1,2.0
2978,PWA,338,762,Women,Round 6,5,1554_32a,32,1.0,,,,6,8,2,3.0
2979,PWA,338,762,Women,Round 6,5,1554_33a,33,1.0,,,,6,8,3,4.0
2980,PWA,338,762,Women,Round 6,5,1554_34a,34,1.0,,,,6,8,4,5.0
2981,PWA,338,762,Women,Round 6,5,1554_35a,35,1.0,,,,6,8,5,6.0
2982,PWA,338,762,Women,Round 6,5,1554_36a,36,1.0,,,,6,8,6,7.0
2983,PWA,342,825,Women,Round 1,0,1628_1a,1 a,1.0,,,,8,8,1,1.0
2984,PWA,342,825,Women,Round 1,0,1628_1b,1 b,1.0,,,,8,8,2,2.0
2985,PWA,342,825,Women,Round 1,0,1628_2a,2 a,1.0,,,,8,8,3,3.0
2986,PWA,342,825,Women,Round 1,0,1628_2b,2 b,1.0,,,,8,8,4,4.0
2987,PWA,342,825,Women,Round 1,0,1628_3a,3 a,1.0,,,,8,8,5,5.0
2988,PWA,342,825,Women,Round 1,0,1628_3b,3 b,1.0,,,,8,8,6,6.0
2989,PWA,342,825,Women,Round 1,0,1628_4a,4 a,1.0,,,,8,8,7,7.0
2990,PWA,342,825,Women,Round 1,0,1628_4b,4 b,1.0,,,,8,8,8,8.0
2991,PWA,342,825,Women,Round 2,1,1628_5a,5 a,1.0,,,,4,8,1,3.0
2992,PWA,342,825,Women,Round 2,1,1628_5b,5 b,1.0,,,,4,8,2,4.0
2993,PWA,342,825,Women,Round 2,1,1628_6a,6 a,1.0,,,,4,8,3,5.0
2994,PWA,342,825,Women,Round 2,1,1628_6b,6 b,1.0,,,,4,8,4,6.0
2995,PWA,342,825,Women,Round 3,2,1628_7a,7 a,1.0,,,,2,8,1,4.0
2996,PWA,342,825,Women,Round 3,2,1628_7b,7 b,1.0,,,,2,8,2,5.0
2997,PWA,342,825,Women,Round 4,3,1628_8a,8,1.0,,,,2,8,1,4.0
2998,PWA,342,825,Women,Round 4,3,1628_9a,9,1.0,,,,2,8,2,5.0
2999,PWA,342,826,Men,Round 1,0,1636_1a,1 a,1.0,,,,16,16,1,1.0
3000,PWA,342,826,Men,Round 1,0,1636_1b,1 b,1.0,,,,16,16,2,2.0
3001,PWA,342,826,Men,Round 2,1,1636_10a,10 a,1.0,,,,8,16,1,5.0
3002,PWA,342,826,Men,Round 2,1,1636_10b,10 b,1.0,,,,8,16,2,6.0
3003,PWA,342,826,Men,Round 2,1,1636_11a,11 a,1.0,,,,8,16,3,7.0
3004,PWA,342,826,Men,Round 2,1,1636_11b,11 b,1.0,,,,8,16,4,8.0
3005,PWA,342,826,Men,Round 2,1,1636_12a,12 a,1.0,,,,8,16,5,9.0
3006,PWA,342,826,Men,Round 2,1,1636_12b,12 b,1.0,,,,8,16,6,10.0
3007,PWA,342,826,Men,Round 3,2,1636_13a,13 a,1.0,,,,4,16,1,7.0
3008,PWA,342,826,Men,Round 3,2,1636_13b,13 b,1.0,,,,4,16,2,8.0
3009,PWA,342,826,Men,Round 3,2,1636_14a,14 a,1.0,,,,4,16,3,9.0
3010,PWA,342,826,Men,Round 3,2,1636_14b,14 b,1.0,,,,4,16,4,10.0
3011,PWA,342,826,Men,Round 4,3,1636_15a,15 a,1.0,,,,2,16,1,8.0
3012,PWA,342,826,Men,Round 4,3,1636_15b,15 b,1.0,,,,2,16,2,9.0
3013,PWA,342,826,Men,Round 5,4,1636_16a,16,1.0,,,,2,16,1,8.0
3014,PWA,342,826,Men,Round 5,4,1636_17a,17,1.0,,,,2,16,2,9.0
3015,PWA,342,826,Men,Round 1,0,1636_2a,2 a,1.0,,,,16,16,3,3.0
3016,PWA,342,826,Men,Round 1,0,1636_2b,2 b,1.0,,,,16,16,4,4.0
3017,PWA,342,826,Men,Round 1,0,1636_3a,3 a,1.0,,,,16,16,5,5.0
3018,PWA,342,826,Men,Round 1,0,1636_3b,3 b,1.0,,,,16,16,6,6.0
3019,PWA,342,826,Men,Round 1,0,1636_4a,4 a,1.0,,,,16,16,7,7.0
3020,PWA,342,826,Men,Round 1,0,1636_4b,4 b,1.0,,,,16,16,8,8.0
3021,PWA,342,826,Men,Round 1,0,1636_5a,5 a,1.0,,,,16,16,9,9.0
3022,PWA,342,826,Men,Round 1,0,1636_5b,5 b,1.0,,,,16,16,10,10.0
3023,PWA,342,826,Men,Round 1,0,1636_6a,6 a,1.0,,,,16,16,11,11.0
3024,PWA,342,826,Men,Round 1,0,1636_6b,6 b,1.0,,,,16,16,12,12.0
3025,PWA,342,826,Men,Round 1,0,1636_7a,7 a,1.0,,,,16,16,13,13.0
3026,PWA,342,826,Men,Round 1,0,1636_7b,7 b,1.0,,,,16,16,14,14.0
3027,PWA,342,826,Men,Round 1,0,1636_8a,8 a,1.0,,,,16,16,15,15.0
3028,PWA,342,826,Men,Round 1,0,1636_8b,8 b,1.0,,,,16,16,16,16.0
3029,PWA,342,826,Men,Round 2,1,1636_9a,9 a,1.0,,,,8,16,7,11.0
3030,PWA,342,826,Men,Round 2,1,1636_9b,9 b,1.0,,,,8,16,8,12.0
3031,PWA,342,835,Women,Round 1,0,1628_10a,10 a,1.0,,,,4,6,1,2.0
3032,PWA,342,835,Women,Round 1,0,1628_10b,10 b,1.0,,,,4,6,2,3.0
3033,PWA,342,835,Women,Round 1,0,1628_11a,11 a,1.0,,,,4,6,3,4.0
3034,PWA,342,835,Women,Round 1,0,1628_11b,11 b,1.0,,,,4,6,4,5.0
3035,PWA,342,835,Women,Round 2,1,1628_12a,12 a,1.0,,,,4,6,1,2.0
3036,PWA,342,835,Women,Round 2,1,1628_12b,12 b,1.0,,,,4,6,2,3.0
3037,PWA,342,835,Women,Round 2,1,1628_13a,13 a,1.0,,,,4,6,3,4.0
3038,PWA,342,835,Women,Round 2,1,1628_13b,13 b,1.0,,,,4,6,4,5.0
3039,PWA,342,835,Women,Round 3,2,1628_14a,14 a,1.0,,,,2,6,1,3.0
3040,PWA,342,835,Women,Round 3,2,1628_14b,14 b,1.0,,,,2,6,2,4.0
3041,PWA,342,835,Women,Round 4,3,1628_15a,15,1.0,,,,6,6,1,1.0
3042,PWA,342,835,Women,Round 4,3,1628_16a,16,1.0,,,,6,6,2,2.0
3043,PWA,342,835,Women,Round 4,3,1628_17a,17,1.0,,,,6,6,3,3.0
3044,PWA,342,835,Women,Round 4,3,1628_18a,18,1.0,,,,6,6,4,4.0
3045,PWA,342,835,Women,Round 4,3,1628_19a,19,1.0,,,,6,6,5,5.0
3046,PWA,342,835,Women,Round 4,3,1628_20a,20,1.0,,,,6,6,6,6.0
3047,PWA,357,855,Men,Round 1,0,1657_1a,1,2.0,,,,8,8,1,1.0
3048,PWA,357,855,Men,Round 2,1,1657_10a,10,2.0,,,,8,8,1,1.0
3049,PWA,357,855,Men,Round 2,1,1657_11a,11,2.0,,,,8,8,2,2.0
3050,PWA,357,855,Men,Round 2,1,1657_12a,12,2.0,,,,8,8,3,3.0
3051,PWA,357,855,Men,Round 2,1,1657_13a,13,2.0,,,,8,8,4,4.0
3052,PWA,357,855,Men,Round 2,1,1657_14a,14,2.0,,,,8,8,5,5.0
3053,PWA,357,855,Men,Round 2,1,1657_15a,15,2.0,,,,8,8,6,6.0
3054,PWA,357,855,Men,Round 2,1,1657_16a,16,2.0,,,,8,8,7,7.0
3055,PWA,357,855,Men,Round 3,2,1657_17a,17,2.0,,,,4,8,1,3.0
3056,PWA,357,855,Men,Round 3,2,1657_18a,18,2.0,,,,4,8,2,4.0
3057,PWA,357,855,Men,Round 3,2,1657_19a,19,2.0,,,,4,8,3,5.0
3058,PWA,357,855,Men,Round 1,0,1657_2a,2,2.0,,,,8,8,2,2.0
3059,PWA,357,855,Men,Round 3,2,1657_20a,20,2.0,,,,4,8,4,6.0
3060,PWA,357,855,Men,Round 4,3,1657_21a,21,2.0,,,,2,8,1,4.0
3061,PWA,357,855,Men,Round 4,3,1657_22a,22,2.0,,,,2,8,2,5.0
3062,PWA,357,855,Men,Round 5,4,1657_23a,23,2.0,,,,1,8,1,4.5
3063,PWA,357,855,Men,Round 6,5,1657_24a,24,2.0,,,,2,8,1,4.0
3064,PWA,357,855,Men,Round 6,5,1657_25a,25,2.0,,,,2,8,2,5.0
3065,PWA,357,855,Men,Round 7,6,1657_26a,26,2.0,,,,2,8,1,4.0
3066,PWA,357,855,Men,Round 7,6,1657_27a,27,2.0,,,,2,8,2,5.0
3067,PWA,357,855,Men,Round 1,0,1657_3a,3,2.0,,,,8,8,3,3.0
3068,PWA,357,855,Men,Round 1,0,1657_4a,4,2.0,,,,8,8,4,4.0
3069,PWA,357,855,Men,Round 1,0,1657_5a,5,2.0,,,,8,8,5,5.0
3070,PWA,357,855,Men,Round 1,0,1657_6a,6,2.0,,,,8,8,6,6.0
3071,PWA,357,855,Men,Round 1,0,1657_7a,7,2.0,,,,8,8,7,7.0
3072,PWA,357,855,Men,Round 1,0,1657_8a,8,2.0,,,,8,8,8,8.0
3073,PWA,357,855,Men,Round 2,1,1657_9a,9,2.0,,,,8,8,8,8.0
3074,PWA,357,856,Women,Round 1,0,1663_1a,1,2.0,,,,2,4,1,2.0
3075,PWA,357,856,Women,Round 5,4,1663_10a,10,2.0,,,,2,4,1,2.0
3076,PWA,357,856,Women,Round 5,4,1663_11a,11,2.0,,,,2,4,2,3.0
3077,PWA,357,856,Women,Round 6,5,1663_12a,12,2.0,,,,2,4,1,2.0
3078,PWA,357,856,Women,Round 6,5,1663_13a,13,2.0,,,,2,4,2,3.0
3079,PWA,357,856,Women,Round 1,0,1663_2a,2,2.0,,,,2,4,2,3.0
3080,PWA,357,856,Women,Round 2,1,1663_3a,3,2.0,,,,4,4,1,1.0
3081,PWA,357,856,Women,Round 2,1,1663_4a,4,2.0,,,,4,4,2,2.0
3082,PWA,357,856,Women,Round 2,1,1663_5a,5,2.0,,,,4,4,3,3.0
3083,PWA,357,856,Women,Round 2,1,1663_6a,6,2.0,,,,4,4,4,4.0
3084,PWA,357,856,Women,Round 3,2,1663_7a,7,2.0,,,,2,4,1,2.0
3085,PWA,357,856,Women,Round 3,2,1663_8a,8,2.0,,,,2,4,2,3.0
3086,PWA,357,856,Women,Round 4,3,1663_9a,9,2.0,,,,1,4,1,2.5
3087,PWA,357,857,Men,Round 1,0,1657_28a,28,2.0,,,,8,8,1,1.0
3088,PWA,357,857,Men,Round 1,0,1657_29a,29,2.0,,,,8,8,2,2.0
3089,PWA,357,857,Men,Round 1,0,1657_30a,30,2.0,,,,8,8,3,3.0
3090,PWA,357,857,Men,Round 1,0,1657_31a,31,2.0,,,,8,8,4,4.0
